datetime,symbol,direction,offset,price,volume,pnl
2025-11-10 01:00:00+00:00,btcusdt,空,开,106268.0,0.09410171,0
2025-11-10 05:00:00+00:00,btcusdt,多,平,106115.9,0.09410171,0
2025-11-12 17:00:00+00:00,btcusdt,多,开,101393.1,0.09862604,0
2025-11-12 19:00:00+00:00,btcusdt,空,平,101493.6,0.09862604,0
2025-11-13 18:00:00+00:00,btcusdt,多,开,99601.4,0.1004002,0
2025-11-13 19:00:00+00:00,btcusdt,空,平,98539.7,0.1004002,0
2025-11-13 20:00:00+00:00,btcusdt,多,开,98643.1,0.10137557,0
2025-11-13 21:00:00+00:00,btcusdt,空,平,98132.1,0.10137557,0
2025-11-14 13:00:00+00:00,btcusdt,多,开,95327.0,0.10490207,0
2025-11-14 18:00:00+00:00,btcusdt,空,平,95813.8,0.10490207,0
2025-11-17 20:00:00+00:00,btcusdt,多,开,91656.2,0.10910337,0
2025-11-18 03:00:00+00:00,btcusdt,空,平,90837.6,0.10910337,0
2025-11-20 17:00:00+00:00,btcusdt,多,开,87855.5,0.11382327,0
2025-11-20 18:00:00+00:00,btcusdt,空,平,87186.1,0.11382327,0
2025-11-20 19:00:00+00:00,btcusdt,多,开,86445.7,0.11567955,0
2025-11-21 00:00:00+00:00,btcusdt,空,平,86601.4,0.11567955,0
2025-11-21 10:00:00+00:00,btcusdt,多,开,82188.7,0.12167123,0
2025-11-21 12:00:00+00:00,btcusdt,空,平,82279.2,0.12167123,0
2025-11-21 13:00:00+00:00,btcusdt,空,开,83240.1,0.12013441,0
2025-11-21 15:00:00+00:00,btcusdt,多,平,84801.0,0.12013441,0
2025-11-23 22:00:00+00:00,btcusdt,空,开,87945.0,0.11370743,0
2025-11-24 01:00:00+00:00,btcusdt,多,平,86701.7,0.11370743,0
2025-11-26 19:00:00+00:00,btcusdt,空,开,90103.5,0.1109836,0
2025-11-26 22:00:00+00:00,btcusdt,多,平,90142.8,0.1109836,0
2025-12-01 01:00:00+00:00,btcusdt,多,开,86970.6,0.11498125,0
2025-12-01 02:00:00+00:00,btcusdt,空,平,87134.0,0.11498125,0
2025-12-01 03:00:00+00:00,btcusdt,多,开,86685.6,0.11535941,0
2025-12-01 05:00:00+00:00,btcusdt,空,平,85767.7,0.11535941,0
2025-12-02 16:00:00+00:00,btcusdt,空,开,90809.2,0.110121,0
2025-12-02 18:00:00+00:00,btcusdt,多,平,91417.5,0.110121,0
2025-12-02 19:00:00+00:00,btcusdt,空,开,91905.0,0.10880801,0
2025-12-02 22:00:00+00:00,btcusdt,多,平,91500.2,0.10880801,0
2025-12-05 14:00:00+00:00,btcusdt,多,开,90433.6,0.11057837,0
2025-12-05 16:00:00+00:00,btcusdt,空,平,90414.0,0.11057837,0
2025-12-05 17:00:00+00:00,btcusdt,多,开,88757.5,0.11266654,0
2025-12-05 19:00:00+00:00,btcusdt,空,平,88895.0,0.11266654,0
2025-12-09 16:00:00+00:00,btcusdt,空,开,92676.9,0.10790175,0
2025-12-09 17:00:00+00:00,btcusdt,多,平,94146.8,0.10790175,0
2025-12-09 18:00:00+00:00,btcusdt,空,开,93884.5,0.10651385,0
2025-12-09 23:00:00+00:00,btcusdt,多,平,92832.0,0.10651385,0
2025-12-14 12:00:00+00:00,btcusdt,多,开,89308.2,0.1119718,0
2025-12-14 13:00:00+00:00,btcusdt,空,平,89382.9,0.1119718,0
2025-12-14 15:00:00+00:00,btcusdt,多,开,89074.1,0.11226608,0
2025-12-14 17:00:00+00:00,btcusdt,空,平,88780.0,0.11226608,0
2025-12-15 16:00:00+00:00,btcusdt,多,开,86996.5,0.11494702,0
2025-12-15 17:00:00+00:00,btcusdt,空,平,86360.6,0.11494702,0
2025-12-15 18:00:00+00:00,btcusdt,多,开,85734.2,0.11663943,0
2025-12-15 21:00:00+00:00,btcusdt,空,平,85763.2,0.11663943,0
2025-12-17 15:00:00+00:00,btcusdt,空,开,89634.0,0.11156493,0
2025-12-17 17:00:00+00:00,btcusdt,多,平,86945.8,0.11156493,0
2025-12-21 10:00:00+00:00,btcusdt,空,开,88868.0,0.11252644,0
2025-12-21 15:00:00+00:00,btcusdt,多,平,88019.0,0.11252644,0
2025-12-22 10:00:00+00:00,btcusdt,空,开,89785.3,0.11137681,0
2025-12-22 12:00:00+00:00,btcusdt,多,平,89905.2,0.11137681,0
2025-12-22 13:00:00+00:00,btcusdt,空,开,90171.2,0.11090015,0
2025-12-22 15:00:00+00:00,btcusdt,多,平,90088.4,0.11090015,0
2025-12-29 01:00:00+00:00,btcusdt,空,开,88262.2,0.11329878,0
2025-12-29 02:00:00+00:00,btcusdt,多,平,88419.3,0.11329878,0
2025-12-29 03:00:00+00:00,btcusdt,空,开,89129.1,0.1121968,0
2025-12-29 04:00:00+00:00,btcusdt,多,平,90091.5,0.1121968,0
2025-12-29 05:00:00+00:00,btcusdt,空,开,90100.1,0.11098767,0
2025-12-29 13:00:00+00:00,btcusdt,多,平,87343.9,0.11098767,0
2025-12-30 15:00:00+00:00,btcusdt,空,开,88831.5,0.11257281,0
2025-12-30 16:00:00+00:00,btcusdt,多,平,88966.8,0.11257281,0
2026-01-02 10:00:00+00:00,btcusdt,空,开,89430.0,0.11181943,0
2026-01-02 15:00:00+00:00,btcusdt,多,平,89536.4,0.11181943,0
2026-01-02 17:00:00+00:00,btcusdt,空,开,90334.0,0.11070029,0
2026-01-02 22:00:00+00:00,btcusdt,多,平,90015.4,0.11070029,0
2026-01-04 01:00:00+00:00,btcusdt,空,开,91301.4,0.10952735,0
2026-01-04 05:00:00+00:00,btcusdt,多,平,91354.9,0.10952735,0
2026-01-05 01:00:00+00:00,btcusdt,空,开,92368.1,0.10826248,0
2026-01-05 02:00:00+00:00,btcusdt,多,平,92916.9,0.10826248,0
2026-01-05 03:00:00+00:00,btcusdt,空,开,92990.4,0.10753798,0
2026-01-05 07:00:00+00:00,btcusdt,多,平,92454.4,0.10753798,0
2026-01-05 18:00:00+00:00,btcusdt,空,开,94273.0,0.10607491,0
2026-01-05 19:00:00+00:00,btcusdt,多,平,94400.4,0.10607491,0
2026-01-06 18:00:00+00:00,btcusdt,多,开,91547.5,0.10923279,0
2026-01-06 22:00:00+00:00,btcusdt,空,平,93207.8,0.10923279,0
2026-01-08 07:00:00+00:00,btcusdt,多,开,89844.0,0.11130404,0
2026-01-08 09:00:00+00:00,btcusdt,空,平,90200.0,0.11130404,0
2026-01-12 03:00:00+00:00,btcusdt,空,开,92168.8,0.10849658,0
2026-01-12 05:00:00+00:00,btcusdt,多,平,92126.6,0.10849658,0
2026-01-13 16:00:00+00:00,btcusdt,空,开,93407.9,0.10705733,0
2026-01-13 19:00:00+00:00,btcusdt,多,平,93581.0,0.10705733,0
2026-01-13 20:00:00+00:00,btcusdt,空,开,94179.6,0.10618022,0
2026-01-13 23:00:00+00:00,btcusdt,多,平,95730.4,0.10618022,0
2026-01-14 15:00:00+00:00,btcusdt,空,开,96449.0,0.10368174,0
2026-01-14 16:00:00+00:00,btcusdt,多,平,96691.9,0.10368174,0
2026-01-14 17:00:00+00:00,btcusdt,空,开,97232.2,0.10284659,0
2026-01-14 19:00:00+00:00,btcusdt,多,平,96764.5,0.10284659,0
2026-01-16 16:00:00+00:00,btcusdt,多,开,94537.5,0.10577813,0
2026-01-17 05:00:00+00:00,btcusdt,空,平,95267.4,0.10577813,0
2026-01-19 00:00:00+00:00,btcusdt,多,开,93614.0,0.10682163,0
2026-01-19 01:00:00+00:00,btcusdt,空,平,92658.3,0.10682163,0
2026-01-19 02:00:00+00:00,btcusdt,多,开,92542.2,0.10805881,0
2026-01-19 10:00:00+00:00,btcusdt,空,平,93000.0,0.10805881,0
2026-01-20 05:00:00+00:00,btcusdt,多,开,92026.2,0.10866471,0
2026-01-20 06:00:00+00:00,btcusdt,空,平,91590.1,0.10866471,0
2026-01-20 07:00:00+00:00,btcusdt,多,开,90894.5,0.11001766,0
