datetime,symbol,direction,offset,price,volume,pnl
2026-01-12 09:00:00+00:00,solusdt,多,平,139.98,49.16766173,0
2026-01-13 23:00:00+00:00,solusdt,空,开,146.93,47.64497686,0
2026-01-14 02:00:00+00:00,solusdt,多,平,145.66,47.64497686,0
2026-01-19 00:00:00+00:00,solusdt,多,开,137.79,50.80194499,0
2026-01-19 01:00:00+00:00,solusdt,空,平,133.72,50.80194499,0
2026-01-19 02:00:00+00:00,solusdt,多,开,133.73,52.34427578,0
2026-01-19 15:00:00+00:00,solusdt,空,平,133.44,52.34427578,0
2026-01-19 23:00:00+00:00,solusdt,多,开,132.89,52.67514486,0
2026-01-20 05:00:00+00:00,solusdt,空,平,133.35,52.67514486,0
2026-01-20 07:00:00+00:00,solusdt,多,开,131.16,53.3658611,0
2026-01-20 08:00:00+00:00,solusdt,空,平,130.57,53.3658611,0
2026-01-20 09:00:00+00:00,solusdt,多,开,129.03,54.25094939,0
2026-01-20 14:00:00+00:00,solusdt,空,平,128.37,54.25094939,0
2026-01-25 17:00:00+00:00,solusdt,多,开,122.68,57.05436466,0
2026-01-25 18:00:00+00:00,solusdt,空,平,122.13,57.05436466,0
2026-01-25 19:00:00+00:00,solusdt,多,开,121.58,57.57525909,0
2026-01-25 20:00:00+00:00,solusdt,空,平,117.87,57.57525909,0
2026-01-25 21:00:00+00:00,solusdt,多,开,118.24,59.20162382,0
2026-01-26 04:00:00+00:00,solusdt,空,平,121.51,59.20162382,0
2026-01-29 15:00:00+00:00,solusdt,多,开,120.3,58.18786367,0
2026-01-29 16:00:00+00:00,solusdt,空,平,117.6,58.18786367,0
2026-01-29 17:00:00+00:00,solusdt,多,开,118.86,58.89281508,0
2026-01-29 18:00:00+00:00,solusdt,空,平,117.84,58.89281508,0
2026-01-29 19:00:00+00:00,solusdt,多,开,115.68,60.50652606,0
2026-01-30 02:00:00+00:00,solusdt,空,平,115.15,60.50652606,0
2026-01-31 15:00:00+00:00,solusdt,空,开,109.06,64.18485237,0
2026-01-31 18:00:00+00:00,solusdt,多,平,103.26,64.18485237,0
2026-01-31 19:00:00+00:00,solusdt,空,开,101.85,68.72852234,0
2026-01-31 22:00:00+00:00,solusdt,多,平,103.33,68.72852234,0
2026-01-31 23:00:00+00:00,solusdt,空,开,103.98,67.32063858,0
2026-02-01 01:00:00+00:00,solusdt,多,平,105.55,67.32063858,0
2026-02-01 02:00:00+00:00,solusdt,空,开,104.9,66.73021926,0
2026-02-01 09:00:00+00:00,solusdt,多,平,105.46,66.73021926,0
2026-02-02 04:00:00+00:00,solusdt,空,开,100.01,70.0,0
2026-02-02 07:00:00+00:00,solusdt,多,平,100.67,70.0,0
2026-02-02 08:00:00+00:00,solusdt,空,开,101.39,69.04714934,0
2026-02-02 13:00:00+00:00,solusdt,多,平,103.23,69.04714934,0
2026-02-02 16:00:00+00:00,solusdt,多,开,104.62,66.90241804,0
2026-02-02 20:00:00+00:00,solusdt,空,平,103.83,66.90241804,0
2026-02-02 21:00:00+00:00,solusdt,多,开,103.77,67.45687578,0
2026-02-03 03:00:00+00:00,solusdt,空,平,102.36,67.45687578,0
2026-02-03 15:00:00+00:00,solusdt,空,开,100.79,69.45133446,0
2026-02-03 16:00:00+00:00,solusdt,多,平,102.52,69.45133446,0
2026-02-03 17:00:00+00:00,solusdt,空,开,100.67,69.53412139,0
2026-02-03 20:00:00+00:00,solusdt,多,平,98.94,69.53412139,0
2026-02-03 21:00:00+00:00,solusdt,空,开,101.09,69.25207756,0
2026-02-04 02:00:00+00:00,solusdt,多,平,99.03,69.25207756,0
2026-02-04 03:00:00+00:00,solusdt,空,开,97.84,71.54538021,0
2026-02-04 07:00:00+00:00,solusdt,多,平,98.12,71.54538021,0
2026-02-04 14:00:00+00:00,solusdt,空,开,94.31,74.22330612,0
2026-02-04 16:00:00+00:00,solusdt,多,平,92.69,74.22330612,0
2026-02-04 17:00:00+00:00,solusdt,空,开,91.89,76.17803896,0
2026-02-04 18:00:00+00:00,solusdt,多,平,91.35,76.17803896,0
2026-02-04 19:00:00+00:00,solusdt,空,开,92.24,75.88898526,0
2026-02-04 20:00:00+00:00,solusdt,多,平,94.32,75.88898526,0
2026-02-04 21:00:00+00:00,solusdt,空,开,93.2,75.11535572,0
2026-02-05 00:00:00+00:00,solusdt,多,平,92.07,75.11535572,0
2026-02-05 16:00:00+00:00,solusdt,空,开,84.55,82.79124778,0
2026-02-05 17:00:00+00:00,solusdt,多,平,85.49,82.79124778,0
2026-02-05 18:00:00+00:00,solusdt,空,开,82.64,84.70474347,0
2026-02-05 23:00:00+00:00,solusdt,多,平,79.76,84.70474347,0
2026-02-06 00:00:00+00:00,solusdt,空,开,78.29,89.41116362,0
2026-02-06 01:00:00+00:00,solusdt,多,平,75.42,89.41116362,0
2026-02-06 02:00:00+00:00,solusdt,空,开,79.48,88.07247106,0
2026-02-06 06:00:00+00:00,solusdt,多,平,81.06,88.07247106,0
2026-02-06 17:00:00+00:00,solusdt,多,开,86.57,80.85008085,0
2026-02-06 18:00:00+00:00,solusdt,空,平,86.58,80.85008085,0
2026-02-06 19:00:00+00:00,solusdt,多,开,86.03,81.36696501,0
2026-02-07 00:00:00+00:00,solusdt,空,平,87.42,81.36696501,0
2026-02-07 01:00:00+00:00,solusdt,多,开,86.51,80.9155011,0
2026-02-07 07:00:00+00:00,solusdt,空,平,86.21,80.9155011,0
2026-02-07 16:00:00+00:00,solusdt,空,开,86.52,80.90614887,0
2026-02-07 18:00:00+00:00,solusdt,多,平,87.57,80.90614887,0
2026-02-07 19:00:00+00:00,solusdt,空,开,88.65,78.96221094,0
2026-02-08 02:00:00+00:00,solusdt,多,平,87.79,78.96221094,0
2026-02-09 02:00:00+00:00,solusdt,空,开,86.35,81.06543138,0
2026-02-09 04:00:00+00:00,solusdt,多,平,87.61,81.06543138,0
2026-02-09 09:00:00+00:00,solusdt,空,开,84.5,82.84023669,0
2026-02-09 13:00:00+00:00,solusdt,多,平,84.0,82.84023669,0
2026-02-09 23:00:00+00:00,solusdt,多,开,87.05,80.41355543,0
2026-02-10 01:00:00+00:00,solusdt,空,平,86.36,80.41355543,0
2026-02-10 04:00:00+00:00,solusdt,多,开,85.8,81.58508159,0
2026-02-10 07:00:00+00:00,solusdt,空,平,84.56,81.58508159,0
2026-02-11 17:00:00+00:00,solusdt,空,开,78.68,88.96797153,0
2026-02-11 18:00:00+00:00,solusdt,多,平,78.96,88.96797153,0
2026-02-11 19:00:00+00:00,solusdt,空,开,79.76,87.76328987,0
2026-02-11 22:00:00+00:00,solusdt,多,平,80.09,87.76328987,0
2026-02-12 20:00:00+00:00,solusdt,空,开,77.57,90.24107258,0
2026-02-12 23:00:00+00:00,solusdt,多,平,78.05,90.24107258,0
2026-02-13 01:00:00+00:00,solusdt,空,开,77.99,89.75509681,0
2026-02-13 03:00:00+00:00,solusdt,多,平,79.09,89.75509681,0
2026-02-13 16:00:00+00:00,solusdt,空,开,83.16,84.17508418,0
2026-02-13 17:00:00+00:00,solusdt,多,平,84.17,84.17508418,0
2026-02-13 18:00:00+00:00,solusdt,空,开,84.3,83.04662475,0
2026-02-13 19:00:00+00:00,solusdt,多,平,85.34,83.04662475,0
2026-02-14 12:00:00+00:00,solusdt,空,开,87.22,80.25682183,0
2026-02-14 15:00:00+00:00,solusdt,多,平,87.2,80.25682183,0
2026-02-14 17:00:00+00:00,solusdt,空,开,88.04,79.50931395,0
2026-02-14 20:00:00+00:00,solusdt,多,平,88.13,79.50931395,0
