datetime,symbol,direction,offset,price,volume,pnl
2025-11-04 21:00:00+00:00,ethusdt,多,平,3211.5,2.07618409,0
2025-11-04 22:00:00+00:00,ethusdt,空,开,3213.78,2.17812725,0
2025-11-05 00:00:00+00:00,ethusdt,多,平,3285.28,2.17812725,0
2025-11-05 01:00:00+00:00,ethusdt,空,开,3239.04,2.16114084,0
2025-11-05 02:00:00+00:00,ethusdt,多,平,3241.9,2.16114084,0
2025-11-05 03:00:00+00:00,ethusdt,空,开,3323.88,2.10597254,0
2025-11-05 12:00:00+00:00,ethusdt,多,平,3320.97,2.10597254,0
2025-11-05 18:00:00+00:00,ethusdt,多,开,3433.78,2.0385638,0
2025-11-05 22:00:00+00:00,ethusdt,空,平,3440.57,2.0385638,0
2025-11-05 23:00:00+00:00,ethusdt,多,开,3422.95,2.04501367,0
2025-11-06 06:00:00+00:00,ethusdt,空,平,3387.0,2.04501367,0
2025-11-07 13:00:00+00:00,ethusdt,多,开,3221.66,2.17279291,0
2025-11-08 00:00:00+00:00,ethusdt,空,平,3434.37,2.17279291,0
2025-11-09 15:00:00+00:00,ethusdt,空,开,3505.01,1.99714123,0
2025-11-09 17:00:00+00:00,ethusdt,多,平,3526.22,1.99714123,0
2025-11-09 20:00:00+00:00,ethusdt,空,开,3578.04,1.95637835,0
2025-11-09 23:00:00+00:00,ethusdt,多,平,3586.1,1.95637835,0
2025-11-11 22:00:00+00:00,ethusdt,多,开,3416.19,2.04906636,0
2025-11-12 03:00:00+00:00,ethusdt,空,平,3425.95,2.04906636,0
2025-11-13 18:00:00+00:00,ethusdt,空,开,3254.4,2.15093412,0
2025-11-13 23:00:00+00:00,ethusdt,多,平,3227.74,2.15093412,0
2025-11-14 00:00:00+00:00,ethusdt,空,开,3230.13,2.16710215,0
2025-11-14 03:00:00+00:00,ethusdt,多,平,3236.25,2.16710215,0
2025-11-14 04:00:00+00:00,ethusdt,空,开,3226.5,2.16953355,0
2025-11-14 05:00:00+00:00,ethusdt,多,平,3161.5,2.16953355,0
2025-11-14 06:00:00+00:00,ethusdt,空,开,3191.01,2.19366282,0
2025-11-14 07:00:00+00:00,ethusdt,多,平,3221.05,2.19366282,0
2025-11-14 08:00:00+00:00,ethusdt,空,开,3213.82,2.17809336,0
2025-11-14 13:00:00+00:00,ethusdt,多,平,3125.71,2.17809336,0
2025-11-17 17:00:00+00:00,ethusdt,多,开,3133.15,2.23417328,0
2025-11-17 18:00:00+00:00,ethusdt,空,平,3057.52,2.23417328,0
2025-11-17 20:00:00+00:00,ethusdt,空,开,2981.0,2.3482053,0
2025-11-17 21:00:00+00:00,ethusdt,多,平,3002.72,2.3482053,0
2025-11-17 22:00:00+00:00,ethusdt,空,开,3008.25,2.32693426,0
2025-11-18 01:00:00+00:00,ethusdt,多,平,3031.43,2.32693426,0
2025-11-18 02:00:00+00:00,ethusdt,空,开,3016.73,2.32039327,0
2025-11-18 04:00:00+00:00,ethusdt,多,平,3022.93,2.32039327,0
2025-11-18 05:00:00+00:00,ethusdt,空,开,3005.0,2.32945092,0
2025-11-18 09:00:00+00:00,ethusdt,多,平,3059.23,2.32945092,0
2025-11-18 17:00:00+00:00,ethusdt,多,开,3150.87,2.22160158,0
2025-11-18 21:00:00+00:00,ethusdt,空,平,3121.87,2.22160158,0
2025-11-18 22:00:00+00:00,ethusdt,多,开,3097.0,2.26024456,0
2025-11-19 04:00:00+00:00,ethusdt,空,平,3072.01,2.26024456,0
2025-11-19 16:00:00+00:00,ethusdt,空,开,2971.58,2.35564918,0
2025-11-19 21:00:00+00:00,ethusdt,多,平,2944.08,2.35564918,0
2025-11-19 22:00:00+00:00,ethusdt,空,开,2990.32,2.34088659,0
2025-11-20 00:00:00+00:00,ethusdt,多,平,3024.08,2.34088659,0
2025-11-20 17:00:00+00:00,ethusdt,空,开,2861.21,2.44651738,0
2025-11-20 20:00:00+00:00,ethusdt,多,平,2846.39,2.44651738,0
2025-11-20 21:00:00+00:00,ethusdt,空,开,2833.97,2.4700332,0
2025-11-20 22:00:00+00:00,ethusdt,多,平,2877.96,2.4700332,0
2025-11-20 23:00:00+00:00,ethusdt,空,开,2885.07,2.42628428,0
2025-11-21 04:00:00+00:00,ethusdt,多,平,2807.76,2.42628428,0
2025-11-21 05:00:00+00:00,ethusdt,空,开,2817.71,2.48428689,0
2025-11-21 08:00:00+00:00,ethusdt,多,平,2718.66,2.48428689,0
2025-11-21 09:00:00+00:00,ethusdt,空,开,2736.71,2.55782512,0
2025-11-21 13:00:00+00:00,ethusdt,多,平,2726.4,2.55782512,0
2025-11-22 08:00:00+00:00,ethusdt,多,开,2755.13,2.54071496,0
2025-11-22 11:00:00+00:00,ethusdt,空,平,2711.71,2.54071496,0
