trade_id,symbol,signal_type,entry_price,exit_price,quantity,pnl,pnl_pct,fees,exit_reason,entry_seq,exit_seq,strategy,regime,bars_held,atr_at_entry,stop_loss,take_profit,equity_after
bt_pos_1,BTCUSDT,short,68733.6,67511.51666666668,0.007274462562705867,310.75353698918593,3.107566445556315,0.396444000217264,take_profit,411,413,momentum,TRENDING,2,488.8333333333333,69466.85,67511.51666666668,10310.653536989186
bt_pos_2,BTCUSDT,long,65069.5,64628.07,0.007922800649297432,-122.8186933684012,-1.191194342114239,0.4110271967233197,stop_loss,2455,2457,momentum,TRENDING,2,294.28666666666686,64628.07,65805.21666666667,10187.731737085416
