trade_id,symbol,signal_type,entry_price,exit_price,quantity,pnl,pnl_pct,fees,exit_reason,entry_seq,exit_seq,strategy,regime,bars_held,atr_at_entry,stop_loss,take_profit,equity_after
bt_pos_1,BTCUSDT,long,68399.30000000002,69525.78333333335,0.007310016330576481,287.8081108529872,2.8781098896287687,0.4032938446251156,take_profit,2652,2655,momentum,TRENDING,3,450.593333333332,67723.41000000002,69525.78333333335,10287.708110852987
bt_pos_2,BTCUSDT,short,69880.9,70303.22,0.007360886959707867,-109.21549411318217,-1.0616221329591111,0.41275178434644916,stop_loss,3414,3418,momentum,TRENDING,4,281.54666666666645,70303.22,69177.03333333333,10178.389739658696
